coin_id,symbol,timestamp,close,next_close,vol_mcap_ratio,vol_change_24h,vol_change_12h,price_momentum_7d,price_momentum_3d,price_momentum_1d,rsi_14,rsi_slope,bb_width,bb_percentb,consolidation_range,consecutive_green,momentum_ignition,obv_divergence,distance_from_ath_pct,distance_from_atl_pct,mcap_tier,price_compression,relative_volume_spike,fear_greed_proxy,label
synth_small_005,SS005,1765297366177,0.91389166,0.94570342,0.167964,0.4737,0.3386,-5.7702,-1.1917,-4.3647,45.34,-4.66,0.0,0.5,0.023887,0,0,0,94.52,637.89,0.7077,0,0,0.2721,0
synth_small_005,SS005,1765383766177,0.94570342,0.8904789,0.337023,0.9624,0.9096,-0.3508,-3.142,3.4809,48.86,-2.81,0.0,0.5,0.032761,1,0,0,94.33,663.57,0.7077,0,0,0.4932,0
synth_small_005,SS005,1765470166177,0.8904789,0.88964773,0.4863,1.3498,1.3457,-11.2947,-6.8148,-5.8395,43.62,-5.87,0.150858,0.0,0.029334,0,0,0,94.66,618.98,0.7077,0,0,0.6617,0
synth_small_005,SS005,1765556566177,0.88964773,0.89539949,0.399446,1.039,1.2089,-5.8185,-2.6528,-0.0933,43.54,-1.8,0.16724,0.0359,0.035135,1,0,0,94.67,618.31,0.7077,0,0,0.4612,0
synth_small_005,SS005,1765642966177,0.89539949,0.94820399,0.504041,1.2255,1.2366,-3.1911,-5.3192,0.6465,44.26,-4.6,0.178637,0.1211,0.029207,0,0,0,94.63,622.96,0.7077,0,0,0.6656,0
synth_small_005,SS005,1765729366177,0.94820399,0.95364101,0.365173,0.9006,0.7883,-2.8858,6.4825,5.8973,50.51,6.9,0.156529,0.4533,0.031036,1,0,0,94.31,665.59,0.7077,0,0,0.5031,0
synth_small_005,SS005,1765815766177,0.95364101,0.96792,0.358924,0.8849,0.8487,-0.2051,7.1931,0.5734,51.12,7.58,0.143573,0.5134,0.024787,0,0,1,94.28,669.98,0.7077,0,0,0.5067,0
synth_small_005,SS005,1765902166177,0.96792,0.93537908,0.415018,1.1093,1.0138,5.9119,8.0992,1.4973,52.76,8.5,0.141752,0.6245,0.023915,1,0,0,94.2,681.51,0.7077,0,0,0.5166,0
synth_small_005,SS005,1765988566177,0.93537908,0.9369403,0.159443,0.3894,0.4199,-1.0917,-1.3525,-3.3619,48.74,-1.77,0.142518,0.3915,0.01975,0,0,1,94.39,655.24,0.7077,0,0,0.2925,0
synth_small_005,SS005,1766074966177,0.9369403,0.92324334,0.299453,0.7797,0.9625,5.2176,-1.7513,0.1669,48.95,-2.17,0.13894,0.4189,0.029166,0,0,0,94.38,656.5,0.7077,0,0,0.2937,0
synth_small_005,SS005,1766161366177,0.92324334,0.94018318,0.424345,1.1875,1.4567,3.7763,-4.6157,-1.4619,47.2,-5.56,0.14083,0.3282,0.033752,0,0,0,94.46,645.44,0.7077,0,0,0.4832,0
synth_small_005,SS005,1766247766177,0.94018318,0.90571011,0.455095,1.261,1.5458,5.0015,0.5136,1.8348,49.59,0.85,0.129166,0.4778,0.041182,1,0,0,94.36,659.12,0.7077,0,0,0.6976,0
synth_small_005,SS005,1766334166177,0.90571011,0.87312692,0.430063,1.2151,1.0944,-4.4815,-3.3332,-3.6666,45.11,-3.84,0.124386,0.2189,0.047359,2,0,1,94.57,631.28,0.7077,0,0,0.6706,0
synth_small_005,SS005,1766420566177,0.87312692,0.86472544,0.356233,0.9808,0.8161,-8.4428,-5.4283,-3.5975,41.31,-5.89,0.135011,0.0195,0.045537,0,0,0,94.76,604.97,0.7077,1,0,0.4478,0
synth_small_005,SS005,1766506966177,0.86472544,0.86493379,0.247211,0.6814,0.5974,-10.6615,-8.0259,-0.9622,40.36,-9.23,0.149169,0.033,0.042139,0,0,0,94.82,598.19,0.7077,0,0,0.2422,0
synth_small_005,SS005,1766593366177,0.86493379,0.84029237,0.394075,1.163,1.1439,-7.5312,-4.5021,0.0241,40.4,-4.71,0.142813,0.0628,0.036878,1,0,0,94.81,598.36,0.7077,0,0,0.4424,0
synth_small_005,SS005,1766679766177,0.84029237,0.86126767,0.43589,1.1706,1.3109,-10.3153,-3.7606,-2.8489,37.48,-3.82,0.161485,0.0,0.028158,2,0,0,94.96,578.46,0.7077,1,0,0.4249,0
synth_small_005,SS005,1766766166177,0.86126767,0.93961052,0.196354,0.5011,0.5469,-6.7128,-0.3999,2.4962,41.36,1.0,0.170346,0.1605,0.029472,0,0,0,94.84,595.4,0.7077,0,0,0.2482,0
synth_small_005,SS005,1766852566177,0.93961052,0.92101325,0.401691,1.1181,1.1742,-0.0609,8.6338,9.0962,53.07,12.67,0.16115,0.6858,0.034904,1,0,0,94.37,658.65,0.7077,0,0,0.5184,0
synth_small_005,SS005,1766938966177,0.92101325,0.93798023,0.25205,0.7168,0.7313,1.6896,9.6063,-1.9793,50.49,13.01,0.155801,0.5736,0.029732,2,0,1,94.48,643.64,0.7077,1,0,0.303,0
synth_small_005,SS005,1767025366177,0.93798023,0.91765716,0.181408,0.5561,0.6402,7.4277,8.9069,1.8422,52.75,11.39,0.15778,0.6822,0.040112,3,0,0,94.38,657.34,0.7077,0,0,0.3165,0
synth_small_005,SS005,1767111766177,0.91765716,0.95595413,0.180368,0.5988,0.6479,6.1212,-2.3364,-2.1667,49.82,-3.25,0.154452,0.5518,0.04639,0,0,0,94.5,640.93,0.7077,0,0,0.2989,0
synth_small_005,SS005,1767198166177,0.95595413,1.00847842,0.347925,1.1928,1.7004,10.5234,3.7937,4.1733,54.9,4.41,0.158404,0.7924,0.041395,0,0,0,94.27,671.85,0.7077,1,0,0.5294,0
synth_small_005,SS005,1767284566177,1.00847842,1.045947,0.19614,0.688,0.8291,20.0152,7.516,5.4944,60.77,8.02,0.179066,1.0,0.041606,1,0,0,93.95,714.26,0.7077,0,0,0.3646,0
synth_small_005,SS005,1767370966177,1.045947,1.0263025,0.57631,2.2974,2.3866,21.4427,13.9801,3.7154,64.33,14.51,0.211681,1.0,0.042994,2,0,0,93.73,744.51,0.7077,0,0,0.786,0
synth_small_005,SS005,1767457366177,1.0263025,1.07804667,0.193385,0.6338,0.5178,9.2264,7.359,-1.8782,61.19,6.29,0.229832,0.9453,0.031857,3,0,0,93.85,728.65,0.7077,1,0,0.3672,0
synth_small_005,SS005,1767543766177,1.07804667,1.08098313,0.197335,0.7166,0.6129,17.0501,6.8983,5.0418,65.91,5.14,0.265784,1.0,0.02705,0,0,0,93.54,770.43,0.7077,0,0,0.3955,0
synth_small_005,SS005,1767630166177,1.08098313,1.05672835,0.537722,2.0098,1.6682,15.2458,3.3497,0.2724,66.16,1.83,0.294904,0.9966,0.026832,1,0,0,93.52,772.8,0.7077,0,0,0.797,0
synth_small_005,SS005,1767716566177,1.05672835,1.05555675,0.170433,0.5352,0.5507,15.155,2.9646,-2.2438,62.09,0.9,0.310915,0.8653,0.03103,2,0,0,93.66,753.22,0.7077,0,0,0.3725,0
synth_small_005,SS005,1767802966177,1.05555675,1.03904712,0.25228,0.7957,0.8358,10.4192,-2.0862,-0.1109,61.89,-4.02,0.32357,0.8258,0.035902,0,0,0,93.67,752.27,0.7077,0,0,0.3713,0
synth_small_005,SS005,1767889366177,1.03904712,1.02888862,0.298086,0.9826,0.9311,3.0312,-3.8794,-1.5641,59.03,-7.13,0.328831,0.7481,0.040799,0,0,0,93.77,738.94,0.7077,1,0,0.5542,0
synth_small_005,SS005,1767975766177,1.02888862,0.99957885,0.396842,1.2482,1.6517,-1.6309,-2.6345,-0.9777,57.28,-4.81,0.332319,0.6988,0.03895,1,0,0,93.83,730.74,0.7077,1,0,0.7437,0
synth_small_005,SS005,1768062166177,0.99957885,0.97931401,0.191836,0.6563,0.6076,-2.6039,-5.3032,-2.8487,52.44,-9.45,0.327114,0.5939,0.04484,0,0,0,94.01,707.07,0.7077,0,0,0.3146,0
synth_small_005,SS005,1768148566177,0.97931401,1.04684273,0.357651,1.2245,1.21,-9.1585,-5.7488,-2.0273,49.33,-9.7,0.312377,0.5138,0.037838,1,0,0,94.13,690.71,0.7077,0,0,0.696,0
synth_small_005,SS005,1768234966177,1.04684273,1.04359573,0.394981,1.254,1.2521,-3.1583,1.745,6.8955,58.21,0.93,0.297654,0.7138,0.038786,2,0,0,93.72,745.23,0.7077,0,0,0.7493,0
synth_small_005,SS005,1768321366177,1.04359573,1.0666104,0.293262,0.9955,0.9315,-1.2428,4.4035,-0.3102,57.69,5.25,0.277552,0.683,0.034504,3,0,0,93.74,742.61,0.7077,0,0,0.5461,0
synth_small_005,SS005,1768407766177,1.0666104,1.05990121,0.198344,0.6354,0.5689,1.0472,8.914,2.2053,60.4,11.07,0.242959,0.7546,0.04021,4,0,1,93.6,761.19,0.7077,0,0,0.3624,0
synth_small_005,SS005,1768494166177,1.05990121,1.06113994,0.186758,0.6135,0.6319,2.007,1.2474,-0.629,59.21,1.0,0.20686,0.7168,0.031593,0,0,1,93.65,755.78,0.7077,0,0,0.3553,0
synth_small_005,SS005,1768580566177,1.06113994,1.08429124,0.18876,0.6542,0.8348,3.1346,1.6811,0.1169,59.37,1.68,0.197729,0.7015,0.039041,0,0,1,93.64,756.78,0.7077,0,0,0.3562,0
synth_small_005,SS005,1768666966177,1.08429124,1.0020652,0.325522,1.2578,1.7017,8.4748,1.6577,2.1817,62.34,1.93,0.18185,0.7975,0.032446,0,0,0,93.5,775.47,0.7077,0,0,0.774,0
synth_small_005,SS005,1768753366177,1.0020652,0.95238255,0.295568,1.0636,1.2648,2.3232,-5.4567,-7.5834,48.73,-10.48,0.164514,0.3246,0.036779,0,0,0,93.99,709.08,0.7077,0,0,0.4924,0
synth_small_005,SS005,1768839766177,0.95238255,0.96707353,0.233851,0.8692,0.8663,-9.0233,-10.2491,-4.958,42.66,-16.71,0.147963,0.0,0.02985,0,0,0,94.29,668.97,0.7077,0,0,0.456,0
synth_small_005,SS005,1768926166177,0.96707353,0.97687489,0.265929,1.081,0.9331,-7.3326,-10.8105,1.5426,44.85,-17.49,0.143756,0.0489,0.03868,0,0,1,94.2,680.83,0.7077,0,0,0.4691,0
synth_small_005,SS005,1769012566177,0.97687489,1.00199335,0.267585,1.1052,1.0093,-8.4131,-2.5138,1.0135,46.32,-2.41,0.150526,0.1417,0.028694,1,0,1,94.14,688.74,0.7077,0,0,0.4779,0
synth_small_005,SS005,1769098966177,1.00199335,1.00740745,0.432314,1.7156,1.6901,-5.4635,5.2091,2.5713,50.0,7.33,0.152483,0.3194,0.029809,0,0,1,93.99,709.02,0.7077,0,0,0.7,0
synth_small_005,SS005,1769185366177,1.00740745,1.03293835,0.199419,0.6947,0.6194,-5.0637,4.1707,0.5403,50.78,5.93,0.153836,0.361,0.026883,0,0,1,93.96,713.39,0.7077,0,0,0.3047,0
synth_small_005,SS005,1769271766177,1.03293835,1.07107705,0.314632,1.0902,1.0496,-4.7361,5.7391,2.5343,54.4,8.09,0.148016,0.538,0.030882,1,0,1,93.81,734.01,0.7077,0,0,0.5264,0
synth_small_005,SS005,1769358166177,1.07107705,1.0602398,0.199161,0.6938,0.6313,6.887,6.8946,3.6923,59.23,9.24,0.145572,0.7972,0.031081,0,0,0,93.58,764.8,0.7077,0,0,0.3554,0
synth_small_005,SS005,1769444566177,1.0602398,1.10180909,0.481618,1.7624,2.0258,11.325,5.2444,-1.0118,57.37,6.59,0.146127,0.7226,0.038526,0,0,0,93.64,756.05,0.7077,0,0,0.7442,0
synth_small_005,SS005,1769530966177,1.10180909,1.11750093,0.255005,0.8262,0.7685,13.9323,6.6675,3.9207,62.27,7.86,0.157476,0.9483,0.045244,1,0,0,93.39,789.61,0.7077,0,0,0.5736,0
synth_small_005,SS005,1769617366177,1.11750093,1.12705049,0.221168,0.7202,0.709,14.3955,4.3343,1.4242,63.95,4.72,0.173659,0.9706,0.051515,2,0,0,93.3,802.28,0.7077,0,0,0.3837,0
synth_small_005,SS005,1769703766177,1.12705049,1.15651996,0.592471,1.9718,1.8557,12.4808,6.3015,0.8545,64.97,7.6,0.189893,0.9519,0.058326,3,0,0,93.24,809.99,0.7077,0,0,0.7898,0
synth_small_005,SS005,1769790166177,1.15651996,1.28126272,0.219123,0.6777,0.6151,14.8016,4.9655,2.6147,67.99,5.73,0.209327,1.0,0.049795,4,0,0,93.07,833.79,0.7077,0,0,0.408,1
synth_small_005,SS005,1769876566177,1.28126272,1.28729221,0.344365,1.0558,1.0003,24.0406,14.6543,10.786,77.02,13.07,0.274936,1.0,0.047067,0,0,0,92.32,934.51,0.7077,0,0,0.6621,0
synth_small_005,SS005,1769962966177,1.28729221,1.27107709,0.404532,1.2243,1.0499,20.1867,14.2178,0.4706,77.36,12.38,0.327668,1.0,0.039929,0,0,0,92.28,939.38,0.7077,0,0,0.8641,0
synth_small_005,SS005,1770049366177,1.27107709,1.30345532,0.313724,0.872,0.9723,19.8858,9.9053,-1.2596,74.24,6.25,0.359844,0.9786,0.03642,1,0,0,92.38,926.28,0.7077,0,0,0.6455,0
synth_small_005,SS005,1770135766177,1.30345532,1.33007912,0.404607,1.205,1.1423,18.3014,1.7321,2.5473,76.3,-0.73,0.395725,0.9779,0.023932,0,0,0,92.18,952.43,0.7077,0,0,0.8578,0
synth_small_005,SS005,1770222166177,1.33007912,1.35199073,0.374846,1.0496,1.0015,19.0226,3.3238,2.0426,77.86,0.5,0.430267,0.9616,0.030125,0,0,0,92.03,973.92,0.7077,0,0,0.6671,0
synth_small_005,SS005,1770308566177,1.35199073,1.4745125,0.394403,1.0404,1.0824,19.9583,6.3658,1.6474,79.08,4.83,0.461919,0.9386,0.029431,1,0,0,91.89,991.61,0.7077,0,0,0.6745,0
synth_small_005,SS005,1770394966177,1.4745125,1.52541369,0.40736,1.1612,1.0411,27.4956,13.1234,9.0623,84.29,8.0,0.52494,1.0,0.038684,2,0,0,91.16,1090.54,0.7077,0,0,0.7058,0
synth_small_005,SS005,1770481366177,1.52541369,1.55195788,0.271106,0.7178,0.6912,19.0555,14.6859,3.4521,85.87,8.01,0.573403,1.0,0.032262,3,0,0,90.85,1131.64,0.7077,0,0,0.5152,0
synth_small_005,SS005,1770567766177,1.55195788,1.44351812,0.176153,0.4797,0.4926,20.5599,14.7906,1.7401,86.62,7.55,0.597829,0.9908,0.038823,4,0,0,90.69,1153.07,0.7077,0,0,0.5197,0
synth_small_005,SS005,1770654166177,1.44351812,1.41184936,0.388946,1.1624,1.3653,13.5665,-2.102,-6.9873,70.16,-14.14,0.583365,0.8079,0.035634,0,0,0,91.35,1065.51,0.7077,0,0,0.6209,0
synth_small_005,SS005,1770740566177,1.41184936,1.40319774,0.257419,0.7454,0.9235,8.3159,-7.4448,-2.1939,66.2,-19.67,0.557218,0.7398,0.036044,1,0,0,91.53,1039.94,0.7077,1,0,0.3972,0
synth_small_005,SS005,1770826966177,1.40319774,1.46426941,0.190132,0.5863,0.6935,5.4973,-9.5853,-0.6128,65.12,-21.51,0.528706,0.7058,0.034406,2,0,0,91.59,1032.96,0.7077,0,0,0.3907,0
synth_small_005,SS005,1770913366177,1.46426941,1.42561973,0.365472,1.2267,1.3107,8.3047,1.4375,4.3523,68.97,-1.19,0.501607,0.7722,0.044455,0,0,0,91.22,1082.27,0.7077,0,0,0.8138,0
synth_small_005,SS005,1770999766177,1.42561973,1.47067985,0.508763,1.7317,1.8773,-3.3159,0.9753,-2.6395,64.14,-2.06,0.467775,0.6923,0.045166,0,0,0,91.45,1051.06,0.7077,1,0,0.7849,0
synth_small_005,SS005,1771086166177,1.47067985,1.61269336,0.299141,0.9703,0.8432,-3.5881,4.8092,3.1607,67.04,1.92,0.441818,0.7432,0.046195,0,0,0,91.18,1087.45,0.7077,1,0,0.6022,0
synth_small_005,SS005,1771172566177,1.61269336,1.63071185,0.331436,1.0613,0.8474,3.9135,10.1364,9.6563,74.13,5.16,0.429855,0.9412,0.046942,1,0,1,90.33,1202.11,0.7077,1,0,0.6448,0
synth_small_005,SS005,1771258966177,1.63071185,1.74339095,0.146449,0.4379,0.3856,12.9679,14.3862,1.1173,74.87,10.73,0.420288,0.9281,0.038256,0,0,0,90.22,1216.66,0.7077,1,0,0.4492,0
synth_small_005,SS005,1771345366177,1.74339095,1.79396676,0.22857,0.7623,0.8825,23.4828,18.5432,6.9098,78.92,11.88,0.430503,1.0,0.02847,1,0,0,89.55,1307.64,0.7077,1,0,0.4735,0
synth_small_005,SS005,1771431766177,1.79396676,1.78092946,0.383473,1.2968,1.6284,27.8485,11.2404,2.901,80.45,6.32,0.438683,1.0,0.026649,2,0,0,89.24,1348.47,0.7077,0,0,0.8827,0
synth_small_006,SS006,1765038166177,2.404088,2.3816309,0.204544,0.4894,0.4858,-10.5302,-3.2895,-2.5177,50.0,0.0,0.0,0.5,0.039922,0,0,0,93.16,672.6,0.7191,0,0,0.3,0
synth_small_006,SS006,1765124566177,2.3816309,2.26574016,0.194041,0.4718,0.4874,-7.5216,-0.3436,-0.9341,39.38,-10.62,0.0,0.5,0.037699,0,0,0,93.23,665.38,0.7191,0,0,0.2363,0
synth_small_006,SS006,1765210966177,2.26574016,2.26060267,0.566663,1.5046,1.8661,-6.2698,-8.1275,-4.866,34.93,-15.07,0.0,0.5,0.035693,0,0,0,93.56,628.14,0.7191,0,0,0.6096,0
synth_small_006,SS006,1765297366177,2.26060267,2.33534616,0.312377,0.7819,0.9709,-9.6935,-5.9684,-0.2267,34.75,-15.25,0.0,0.5,0.034592,0,0,0,93.57,626.49,0.7191,1,0,0.2085,0
synth_small_006,SS006,1765383766177,2.33534616,2.44954867,0.410824,1.1318,1.1485,-6.0548,-1.9434,3.3064,39.8,0.42,0.0,0.5,0.03209,1,0,0,93.36,650.51,0.7191,0,0,0.4388,0
synth_small_006,SS006,1765470166177,2.44954867,2.57393156,0.250455,0.6546,0.5825,2.4983,8.1125,4.8902,46.61,11.67,0.19235,0.4218,0.037341,2,0,1,93.03,687.21,0.7191,0,0,0.2796,0
synth_small_006,SS006,1765556566177,2.57393156,2.54224128,0.349126,0.997,1.0757,4.3692,13.8604,5.0778,52.86,18.11,0.190348,0.6871,0.036657,0,0,1,92.68,727.18,0.7191,1,0,0.5171,0
synth_small_006,SS006,1765642966177,2.54224128,2.47408526,0.339474,1.0386,1.0079,5.7466,8.8593,-1.2312,51.21,11.41,0.186308,0.6302,0.038924,1,0,1,92.77,717.0,0.7191,0,0,0.5073,0
synth_small_006,SS006,1765729366177,2.47408526,2.47749088,0.216528,0.6256,0.6917,3.882,1.0017,-2.6809,47.77,1.16,0.184564,0.4916,0.038183,2,0,1,92.96,695.09,0.7191,0,0,0.2866,0
synth_small_006,SS006,1765815766177,2.47749088,2.58334388,0.510813,1.4622,1.6931,9.3458,-3.7468,0.1377,47.96,-4.9,0.175125,0.5178,0.031524,0,0,0,92.95,696.19,0.7191,0,0,0.6877,0
synth_small_006,SS006,1765902166177,2.58334388,2.44586907,0.522281,1.53,1.4687,14.2768,1.6168,4.2726,53.56,2.35,0.178599,0.7502,0.030615,0,0,0,92.65,730.2,0.7191,0,0,0.7214,0
synth_small_006,SS006,1765988566177,2.44586907,2.46617558,0.440414,1.186,1.0573,4.7326,-1.1405,-5.3216,46.55,-1.22,0.174603,0.4531,0.030472,0,0,0,93.04,686.02,0.7191,0,0,0.4793,0
synth_small_006,SS006,1766074966177,2.46617558,2.49872897,0.298415,0.7945,0.6076,0.6788,-0.4567,0.8302,47.64,-0.32,0.167568,0.5168,0.033042,0,0,0,92.99,692.55,0.7191,0,0,0.2858,0
synth_small_006,SS006,1766161366177,2.49872897,2.54451744,0.275532,0.7205,0.6555,-2.9217,-3.2754,1.32,49.42,-4.14,0.146116,0.6366,0.03155,0,0,1,92.89,703.01,0.7191,0,0,0.2965,0
synth_small_006,SS006,1766247766177,2.54451744,2.31880215,0.452055,1.2155,1.337,0.0895,4.0333,1.8325,51.9,5.35,0.143055,0.7747,0.028298,0,0,0,92.76,717.73,0.7191,1,0,0.7114,0
synth_small_006,SS006,1766334166177,2.31880215,2.32800224,0.392397,1.0113,1.1474,-6.2764,-5.9758,-8.8707,41.19,-6.45,0.150334,0.1609,0.02319,0,0,1,93.41,645.19,0.7191,0,0,0.4471,0
synth_small_006,SS006,1766420566177,2.32800224,2.34000369,0.483233,1.1697,1.2944,-6.0339,-6.8325,0.3968,41.71,-7.71,0.154493,0.2166,0.021305,0,0,1,93.38,648.15,0.7191,0,0,0.4503,0
synth_small_006,SS006,1766506966177,2.34000369,2.52806302,0.413045,1.0094,0.9333,-9.4196,-8.0374,0.5155,42.44,-9.46,0.157244,0.2713,0.015982,0,0,1,93.35,652.0,0.7191,0,0,0.4546,0
synth_small_006,SS006,1766593366177,2.52806302,2.46842366,0.289709,0.7361,0.6744,3.3605,9.0245,8.0367,52.44,11.25,0.160118,0.7408,0.017262,1,0,0,92.81,712.44,0.7191,0,0,0.3146,0
synth_small_006,SS006,1766679766177,2.46842366,2.38410506,0.291806,0.7843,0.7381,0.0912,6.0318,-2.3591,49.5,7.79,0.160173,0.5874,0.023514,0,0,0,92.98,693.27,0.7191,0,0,0.297,0
synth_small_006,SS006,1766766166177,2.38410506,2.28086466,0.341541,0.9203,1.0302,-4.5873,1.8847,-3.4159,45.61,3.17,0.160907,0.3743,0.028992,1,0,1,93.22,666.18,0.7191,0,0,0.4737,0
synth_small_006,SS006,1766852566177,2.28086466,2.23506521,0.501285,1.3173,1.6292,-10.3616,-9.7782,-4.3304,41.33,-11.11,0.169472,0.1418,0.032463,2,0,0,93.51,633.0,0.7191,0,0,0.648,0
synth_small_006,SS006,1766938966177,2.23506521,2.16196111,0.433738,1.1191,1.1468,-3.6112,-9.4537,-2.008,39.56,-9.95,0.173877,0.0457,0.035476,3,0,0,93.64,618.28,0.7191,0,0,0.4373,0
synth_small_006,SS006,1767025366177,2.16196111,2.08506282,0.278492,0.7078,0.6545,-7.1323,-9.3177,-3.2708,36.84,-8.77,0.18997,0.0,0.037701,0,0,0,93.85,594.79,0.7191,0,0,0.221,0
synth_small_006,SS006,1767111766177,2.08506282,2.04236661,0.566848,1.5563,1.4013,-10.8949,-8.5845,-3.5569,34.18,-7.15,0.225015,0.0,0.030451,0,0,0,94.07,570.07,0.7191,1,0,0.6051,0
synth_small_006,SS006,1767198166177,2.04236661,1.94800715,0.380398,0.985,0.8922,-19.2122,-8.6216,-2.0477,32.76,-6.79,0.262649,0.0,0.030572,0,0,0,94.19,556.35,0.7191,0,0,0.3966,0
synth_small_006,SS006,1767284566177,1.94800715,1.92854898,0.404106,1.0124,0.9891,-21.0829,-9.8963,-4.6201,29.83,-7.01,0.301774,0.0,0.03066,1,0,0,94.46,526.03,0.7191,0,0,0.379,0
synth_small_006,SS006,1767370966177,1.92854898,1.9716893,0.288299,0.6944,0.64,-19.1081,-7.5064,-0.9989,29.24,-4.94,0.335968,0.0,0.024228,0,0,0,94.52,519.77,0.7191,1,0,0.1755,0
synth_small_006,SS006,1767457366177,1.9716893,2.10065399,0.319458,0.7838,0.8933,-13.5552,-3.4606,2.2369,32.39,-0.37,0.359495,0.101,0.029785,1,0,0,94.39,533.64,0.7191,0,0,0.1944,0
synth_small_006,SS006,1767543766177,2.10065399,2.14055309,0.496226,1.3003,1.4712,-6.0137,7.8361,6.5408,40.87,11.05,0.362998,0.28,0.032539,0,0,0,94.03,575.08,0.7191,0,0,0.6452,0
synth_small_006,SS006,1767630166177,2.14055309,2.27098751,0.335157,0.8582,0.9108,-0.9902,10.9929,1.8994,43.25,14.0,0.349122,0.3476,0.023776,0,0,0,93.91,587.91,0.7191,1,0,0.4595,0
synth_small_006,SS006,1767716566177,2.27098751,2.3203326,0.197924,0.4965,0.5159,8.917,15.1798,6.0935,50.27,17.87,0.342361,0.5245,0.02461,0,0,0,93.54,629.82,0.7191,0,0,0.3016,0
synth_small_006,SS006,1767802966177,2.3203326,2.21167799,0.566254,1.6369,1.6504,13.61,10.4576,2.1728,52.66,11.78,0.333572,0.6008,0.024939,1,0,0,93.4,645.68,0.7191,0,0,0.7159,0
synth_small_006,SS006,1767889366177,2.21167799,2.18711478,0.52739,1.4159,1.4392,13.5354,3.3227,-4.6827,47.28,4.03,0.319148,0.4736,0.019784,2,0,0,93.71,610.76,0.7191,0,0,0.6837,0
synth_small_006,SS006,1767975766177,2.18711478,2.07792751,0.375743,0.9632,0.8728,13.4073,-3.6932,-1.1106,46.13,-4.14,0.294374,0.4609,0.019473,3,0,0,93.78,602.87,0.7191,0,0,0.4768,0
synth_small_006,SS006,1768062166177,2.07792751,1.95375665,0.428005,1.0631,0.8738,5.3882,-10.447,-4.9923,41.33,-11.33,0.29709,0.3124,0.027503,0,0,0,94.09,567.78,0.7191,0,0,0.448,0
synth_small_006,SS006,1768148566177,1.95375665,1.96454535,0.176051,0.4211,0.3968,-6.9929,-11.6618,-5.9757,36.65,-10.62,0.310023,0.1628,0.025008,0,0,0,94.44,527.88,0.7191,0,0,0.2199,0
synth_small_006,SS006,1768234966177,1.96454535,2.05384189,0.245476,0.6592,0.7516,-8.2225,-10.1764,0.5522,37.32,-8.81,0.316832,0.2103,0.033545,0,0,0,94.41,531.34,0.7191,0,0,0.2239,0
synth_small_006,SS006,1768321366177,2.05384189,2.15922583,0.360258,1.002,1.2722,-9.5617,-1.1591,4.5454,42.67,1.34,0.281881,0.3582,0.035433,1,0,0,94.16,560.04,0.7191,0,0,0.456,0
synth_small_006,SS006,1768407766177,2.15922583,2.19076158,0.248635,0.6496,0.9541,-6.9433,10.5166,5.1311,48.28,11.62,0.246249,0.5675,0.036755,2,0,0,93.86,593.91,0.7191,1,0,0.2897,0
synth_small_006,SS006,1768494166177,2.19076158,2.04625228,0.317354,0.9407,1.1143,-0.9457,11.5149,1.4605,49.86,12.54,0.222584,0.6626,0.032274,3,0,1,93.77,604.04,0.7191,0,0,0.4992,0
synth_small_006,SS006,1768580566177,2.04625228,2.11838465,0.689627,2.2437,2.2336,-6.4406,-0.3695,-6.5963,43.32,0.66,0.213102,0.3744,0.027792,0,0,0,94.18,557.6,0.7191,0,0,0.6599,0
synth_small_006,SS006,1768666966177,2.11838465,2.00550045,0.321386,0.9125,0.7679,1.947,-1.8915,3.5251,47.05,-1.22,0.205889,0.5503,0.022588,0,0,0,93.98,580.78,0.7191,0,0,0.4823,0
synth_small_006,SS006,1768753366177,2.00550045,2.04815825,0.229796,0.6819,0.519,2.6484,-8.4565,-5.3288,42.35,-7.5,0.207911,0.3081,0.020387,1,0,0,94.3,544.5,0.7191,0,0,0.2541,0
synth_small_006,SS006,1768839766177,2.04815825,2.20196395,0.367908,1.0675,0.8895,4.2561,0.0931,2.127,44.61,1.28,0.208789,0.4108,0.019466,0,0,0,94.18,558.21,0.7191,0,0,0.4676,0
synth_small_006,SS006,1768926166177,2.20196395,2.3913007,0.401785,1.1095,1.3115,7.212,3.9454,7.5095,51.9,4.85,0.212307,0.7405,0.016014,1,0,0,93.74,607.64,0.7191,1,0,0.5114,0
synth_small_006,SS006,1769012566177,2.3913007,2.21358283,0.40529,1.1011,1.2165,10.7481,19.2371,8.5985,59.05,16.69,0.232799,1.0,0.033605,0,0,0,93.2,668.49,0.7191,0,0,0.5543,0
synth_small_006,SS006,1769098966177,2.21358283,2.25756457,0.528803,1.3543,1.3502,1.0417,8.0767,-7.4318,51.34,6.73,0.219387,0.6757,0.035591,1,0,0,93.7,611.37,0.7191,0,0,0.708,0
synth_small_006,SS006,1769185366177,2.25756457,2.32276115,0.141116,0.3355,0.3169,10.3268,2.525,1.9869,52.97,1.07,0.212401,0.7454,0.034166,0,0,0,93.58,625.51,0.7191,1,0,0.3178,0
synth_small_006,SS006,1769271766177,2.32276115,2.25386626,0.301098,0.8796,0.8401,9.6478,-2.8662,2.8879,55.37,-3.68,0.221966,0.8466,0.038903,1,0,0,93.39,646.46,0.7191,0,0,0.5322,0
