trade_id,strategy,symbol,direction,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,position_size_pct,capital_at_risk,pnl_pct,pnl_amount,exit_reason,hold_time_hours,is_win,timeframe,created_at
F1B0D9A8FAEA9653,FLASH_REV_v1,LINKUSDT,LONG,2024-04-03 16:00:00,2024-04-04 05:12:04,1276.78987288,1301.67853796,1257.63802478,1308.7096197,0.098,979.83,1.9493,19.1,TIME_EXIT,13.2,True,1h,2026-03-08T18:36:22.437056
4C799B3E162DBBEF,FLASH_REV_v1,SOLUSDT,LONG,2024-04-10 23:00:00,2024-04-11 09:18:16,2252.09311672,2288.50813503,2218.31171997,2308.39544464,0.0818,817.51,1.6169,13.22,TIME_EXIT,10.3,True,1h,2026-03-08T18:36:22.435786
E890193A4CE86A4A,FLASH_REV_v1,SOLUSDT,LONG,2024-04-14 03:00:00,2024-04-14 11:40:01,216.40192421,218.71021487,213.15589534,221.81197231,0.0888,888.46,1.0667,9.48,TAKE_PROFIT,8.67,True,1h,2026-03-08T18:36:22.436533
03BE6413D9734D8A,FLASH_REV_v1,LINKUSDT,LONG,2024-04-15 10:00:00,2024-04-15 22:25:35,3058.46244964,3042.73104836,3012.5855129,3134.92401088,0.0981,981.04,-0.5144,-5.05,TIME_EXIT,12.43,False,1h,2026-03-08T18:36:22.437891
A50CCC6684FB2708,FLASH_REV_v1,ADAUSDT,LONG,2024-04-20 11:00:00,2024-04-20 21:31:57,185.16125097,184.02280923,182.3838322,189.79028224,0.0815,814.96,-0.6148,-5.01,TIME_EXIT,10.53,False,1h,2026-03-08T18:36:22.436731
007809FF76ABE488,FLASH_REV_v1,ETHUSDT,LONG,2024-04-28 10:00:00,2024-04-28 16:02:52,4795.40456784,4859.26714965,4723.47349932,4915.28968203,0.1182,1182.35,1.3317,15.75,TAKE_PROFIT,6.05,True,1h,2026-03-08T18:36:22.435918
817771DAA0F9DB6D,FLASH_REV_v1,LINKUSDT,LONG,2024-05-05 23:00:00,2024-05-06 15:21:20,4541.70018209,4596.81349987,4473.57467936,4655.24268664,0.1011,1010.76,1.2135,12.27,TIME_EXIT,16.36,True,1h,2026-03-08T18:36:22.437674
7C84EE326916F06D,FLASH_REV_v1,SOLUSDT,LONG,2024-05-07 05:00:00,2024-05-07 19:34:50,3242.48917184,3278.51551785,3193.85183426,3323.55140114,0.1193,1193.02,1.1111,13.26,TAKE_PROFIT,14.58,True,1h,2026-03-08T18:36:22.437065
F68C97EB08A231B2,FLASH_REV_v1,AVAXUSDT,LONG,2024-05-12 05:00:00,2024-05-12 11:56:20,2468.92750149,2505.11961645,2431.89358897,2530.65068903,0.0832,832.4,1.4659,12.2,TAKE_PROFIT,6.94,True,1h,2026-03-08T18:36:22.437864
D923C0412A710291,FLASH_REV_v1,XRPUSDT,LONG,2024-06-21 06:00:00,2024-06-21 13:09:29,336.02065105,342.97326766,330.98034129,344.42116733,0.0909,909.37,2.0691,18.82,TAKE_PROFIT,7.16,True,1h,2026-03-08T18:36:22.436400
9464F9BA6F9DD04D,FLASH_REV_v1,ADAUSDT,LONG,2024-07-05 15:00:00,2024-07-06 05:52:51,2252.90668484,2238.99622291,2219.11308457,2309.22935197,0.1114,1113.66,-0.6174,-6.88,TIME_EXIT,14.88,False,1h,2026-03-08T18:36:22.438242
072144116D4C47F3,FLASH_REV_v1,ETHUSDT,LONG,2024-07-07 17:00:00,2024-07-08 10:19:49,3628.04823356,3672.96488459,3573.62751006,3718.7494394,0.1144,1144.31,1.238,14.17,TIME_EXIT,17.33,True,1h,2026-03-08T18:36:22.437432
B5B6E7FA53C1910A,FLASH_REV_v1,AVAXUSDT,LONG,2024-07-08 13:00:00,2024-07-08 21:26:35,537.31289061,544.95606826,529.25319725,550.74571287,0.0889,888.83,1.4225,12.64,TRAILING_STOP,8.44,True,1h,2026-03-08T18:36:22.435907
7587F052ED40DD11,FLASH_REV_v1,SOLUSDT,LONG,2024-07-13 21:00:00,2024-07-14 09:27:06,2107.31726787,2142.60193327,2075.70750885,2160.00019957,0.1102,1102.25,1.6744,18.46,TIME_EXIT,12.45,True,1h,2026-03-08T18:36:22.436202
291692ABE5060797,FLASH_REV_v1,SOLUSDT,LONG,2024-07-19 09:00:00,2024-07-19 18:01:45,2723.14793709,2766.32581871,2682.30071804,2791.22663552,0.0976,975.8,1.5856,15.47,TAKE_PROFIT,9.03,True,1h,2026-03-08T18:36:22.437459
BD372528B7CA03E7,FLASH_REV_v1,AVAXUSDT,LONG,2024-07-23 14:00:00,2024-07-23 22:29:10,589.39230527,597.71898014,580.55142069,604.1271129,0.1156,1156.17,1.4128,16.33,TRAILING_STOP,8.49,True,1h,2026-03-08T18:36:22.435931
94C66DEE4E1205A6,FLASH_REV_v1,AVAXUSDT,LONG,2024-07-27 03:00:00,2024-07-27 14:28:29,3953.14897454,4023.62384991,3893.85173992,4051.9776989,0.105,1049.87,1.7828,18.72,TIME_EXIT,11.47,True,1h,2026-03-08T18:36:22.436063
94A8EB4B276549E5,FLASH_REV_v1,AVAXUSDT,LONG,2024-09-06 18:00:00,2024-09-07 11:52:19,755.46341596,769.25526838,744.13146472,774.35000136,0.0939,938.74,1.8256,17.14,TRAILING_STOP,17.87,True,1h,2026-03-08T18:36:22.435873
F721E378400138F7,FLASH_REV_v1,AVAXUSDT,LONG,2024-09-16 00:00:00,2024-09-16 17:45:33,1863.22828484,1899.22461345,1835.27986056,1909.80899196,0.1166,1166.38,1.9319,22.53,TAKE_PROFIT,17.76,True,1h,2026-03-08T18:36:22.436599
BC03D429D93DE5D4,FLASH_REV_v1,AVAXUSDT,LONG,2024-09-19 00:00:00,2024-09-19 07:35:19,3521.49197339,3588.75197957,3468.66959379,3609.52927272,0.0879,878.56,1.91,16.78,TIME_EXIT,7.59,True,1h,2026-03-08T18:36:22.436072
92EC3D7E19097C37,FLASH_REV_v1,SOLUSDT,LONG,2024-09-27 22:00:00,2024-09-28 13:56:53,1295.78540506,1288.09026384,1276.34862398,1328.18004018,0.0877,877.43,-0.5939,-5.21,TIME_EXIT,15.95,False,1h,2026-03-08T18:36:22.436524
66DC27A826DD5ABE,FLASH_REV_v1,DOTUSDT,LONG,2024-10-15 19:00:00,2024-10-16 05:35:48,2862.16889809,2909.65170982,2819.23636462,2933.72312054,0.0974,974.06,1.659,16.16,TAKE_PROFIT,10.6,True,1h,2026-03-08T18:36:22.437707
87E83E4F38D6A2BA,FLASH_REV_v1,AVAXUSDT,LONG,2024-10-16 23:00:00,2024-10-17 09:59:21,571.50525693,580.76813053,562.93267808,585.79288835,0.1065,1065.27,1.6208,17.27,TAKE_PROFIT,10.99,True,1h,2026-03-08T18:36:22.436676
9DB4D1E01ABBE0CC,FLASH_REV_v1,ETHUSDT,LONG,2024-11-02 16:00:00,2024-11-03 08:05:10,957.31448489,970.60868177,942.95476762,981.24734702,0.0887,887.17,1.3887,12.32,TIME_EXIT,16.09,True,1h,2026-03-08T18:36:22.437166
734470A1E6EBD274,FLASH_REV_v1,AVAXUSDT,LONG,2024-11-27 04:00:00,2024-11-27 19:14:00,181.45210341,184.71512426,178.73032186,185.98840599,0.0922,922.27,1.7983,16.59,TAKE_PROFIT,15.23,True,1h,2026-03-08T18:36:22.436504
4952D8912F94EB62,FLASH_REV_v1,BTCUSDT,LONG,2024-12-14 04:00:00,2024-12-14 15:40:13,10914.56719417,11124.453939,10750.84868626,11187.43137403,0.091,910.29,1.923,17.5,TIME_EXIT,11.67,True,1h,2026-03-08T18:36:22.438048
680790DA3ECFA37B,FLASH_REV_v1,LINKUSDT,LONG,2024-12-14 07:00:00,2024-12-14 17:59:38,1705.62773748,1725.26239468,1680.04332142,1748.26843091,0.1168,1167.95,1.1512,13.45,TRAILING_STOP,10.99,True,1h,2026-03-08T18:36:22.437374
68DACA26C5983592,FLASH_REV_v1,BTCUSDT,LONG,2024-12-17 13:00:00,2024-12-18 00:05:10,36824.3523534,37398.82093364,36271.9870681,37744.96116224,0.1078,1077.53,1.56,16.81,TAKE_PROFIT,11.09,True,1h,2026-03-08T18:36:22.438057
475FC2C56C422456,FLASH_REV_v1,ETHUSDT,LONG,2024-12-20 20:00:00,2024-12-21 13:52:00,2325.60803341,2362.12176507,2290.72391291,2383.74823425,0.0993,992.82,1.5701,15.59,TAKE_PROFIT,17.87,True,1h,2026-03-08T18:36:22.436876
F4A91AADDF9CCDE7,FLASH_REV_v1,ETHUSDT,LONG,2024-12-27 18:00:00,2024-12-28 10:06:04,3929.32894342,3987.68968806,3870.38900927,4027.56216701,0.1007,1007.24,1.4853,14.96,TRAILING_STOP,16.1,True,1h,2026-03-08T18:36:22.436570
0949F575FD1CF8B2,FLASH_REV_v1,AVAXUSDT,LONG,2024-12-29 04:00:00,2024-12-29 15:42:56,1854.6580018,1890.36837234,1826.83813178,1901.02445185,0.0957,956.69,1.9254,18.42,TIME_EXIT,11.72,True,1h,2026-03-08T18:36:22.438180
34F346511752A2C7,FLASH_REV_v1,AVAXUSDT,LONG,2025-01-05 21:00:00,2025-01-06 09:40:40,2853.03631564,2894.0434732,2810.24077091,2924.36222353,0.0942,941.63,1.4373,13.53,TIME_EXIT,12.68,True,1h,2026-03-08T18:36:22.437144
7C694B86A478E203,FLASH_REV_v1,DOTUSDT,LONG,2025-01-06 21:00:00,2025-01-07 08:31:37,2340.77244726,2327.64686341,2305.66086055,2399.29175844,0.0885,884.78,-0.5607,-4.96,TIME_EXIT,11.53,False,1h,2026-03-08T18:36:22.438251
2BE2026C4C75751B,FLASH_REV_v1,LINKUSDT,LONG,2025-01-12 06:00:00,2025-01-12 23:19:09,940.20579753,951.38943708,926.10271057,963.71094247,0.0989,988.67,1.1895,11.76,TAKE_PROFIT,17.32,True,1h,2026-03-08T18:36:22.436154
366C3BADA0336770,FLASH_REV_v1,XRPUSDT,LONG,2025-01-14 12:00:00,2025-01-15 02:30:36,3145.46673759,3129.91180253,3098.28473652,3224.10340603,0.094,940.16,-0.4945,-4.65,TIME_EXIT,14.51,False,1h,2026-03-08T18:36:22.436940
11C83856231E5411,FLASH_REV_v1,SOLUSDT,LONG,2025-01-22 00:00:00,2025-01-22 13:38:22,3274.19770515,3325.09288113,3225.08473957,3356.05264778,0.1103,1102.69,1.5544,17.14,TIME_EXIT,13.64,True,1h,2026-03-08T18:36:22.436949
61C6B8AAD9A7C67A,FLASH_REV_v1,ETHUSDT,LONG,2025-01-26 22:00:00,2025-01-27 11:54:04,3207.99078042,3273.21798946,3159.87091871,3288.19054993,0.1005,1005.13,2.0333,20.44,TAKE_PROFIT,13.9,True,1h,2026-03-08T18:36:22.436790
83B959052C52A1ED,FLASH_REV_v1,BTCUSDT,LONG,2025-02-03 09:00:00,2025-02-03 21:12:34,18707.61250952,18939.62099303,18426.99832188,19175.30282226,0.0932,932.41,1.2402,11.56,TIME_EXIT,12.21,True,1h,2026-03-08T18:36:22.437753
8E1721F28F951C5D,FLASH_REV_v1,SOLUSDT,LONG,2025-02-18 01:00:00,2025-02-18 09:56:19,995.78790968,1012.21901244,980.85109104,1020.68260742,0.1082,1081.82,1.6501,17.85,TIME_EXIT,8.94,True,1h,2026-03-08T18:36:22.438030
F5D61AC4E36C57B6,FLASH_REV_v1,AVAXUSDT,LONG,2025-02-24 01:00:00,2025-02-24 12:11:47,3091.036257,3069.35945804,3044.67071315,3168.31216343,0.1182,1182.26,-0.7013,-8.29,TIME_EXIT,11.2,False,1h,2026-03-08T18:36:22.438142
